id,name,numAttendees,startAt,endAt,start_date
330909,Loksmash #9,0,1636563600,1636570800,11/10/2021
331266,European Bootcamp Midweek Drills #158,66,1636563600,1636578000,11/10/2021
328060,Clutch23 Smash Cup November #02,32,1636563600,1636578000,11/10/2021
330249,GAMING Weekly #25,32,1636560000,1636581600,11/10/2021
330300,Stop al Freeplay 66,22,1636560000,1636588800,11/10/2021
330144,Smashfest - 10th November 2021,70,1636541100,1636556400,11/10/2021
331610,Stardust Domain Arena Fights #31,11,1636529400,1636543800,11/10/2021
331523,Midnight @ Placid Lakes (#18),3,1636520400,1636549200,11/10/2021
329757,Smash Dojo,15,1636516800,1636840800,11/10/2021
331316,VERSUS Reborn #29 - Smash Ultimate,14,1636515000,1636531200,11/10/2021
327916,LH Oceanside - Smash Weekly #18,7,1636513200,1636524000,11/10/2021
330325,2 Frame Tuesday # 28,48,1636513200,1636527600,11/10/2021
330977,The Pub Brawl 9,25,1636511400,1636527000,11/10/2021
330581,PK Fireup #15,38,1636511400,1636527600,11/10/2021
330610,Smash Ultimate Denver 11/09,0,1636509600,1636520400,11/10/2021
331504,Blastzone: The Ultimate Weekly Revamped #12,43,1636509600,1636530900,11/10/2021
330073,LHT @Quickly  #77 Feat. Razo!,41,1636509600,1636529400,11/10/2021
330291,LAN King Weekly 11/9,89,1636509600,1636527300,11/10/2021
331568,Short Hop 26,16,1636509600,1636522200,11/10/2021
330823,Sumidero Relampago Online 70,92,1636507800,1636519860,11/10/2021
331101,Tuesday Tourney @ CSU#8,38,1636506000,1636524000,11/10/2021
331204,Alulu Smash #62,11,1636506000,1636516800,11/10/2021
331192,Combat Cafe #21,10,1636506000,1636516800,11/10/2021
330986,Greeley Weekly #68,11,1636506000,1636668180,11/10/2021
330695,Trials of Redemption #9,11,1636506000,1636520400,11/10/2021
330503,Smash Ultimate @ UCI #41: Night of Fate,64,1636506000,1636527600,11/10/2021
331565,Smash@Mizzou 11/9,37,1636506000,1636522740,11/10/2021
329967,Smash @ Bon Aire #21,33,1636506000,1636520400,11/10/2021
329969,SJ @ Super Smash Cafe,16,1636506000,1636524000,11/10/2021
330720,We Tech Those 59,49,1636506000,1636520340,11/10/2021
330858,Undiscovered Smash 177,14,1636505100,1636516800,11/10/2021
331547,Take The L Tuesday #123,38,1636504200,1636527600,11/10/2021
328238,EEcadian - The Evansville Arcadian,17,1636504200,1636518600,11/10/2021
331026,Region Rumble: Resurrection 7,15,1636504200,1636515000,11/10/2021
330765,Quarantainment 81,48,1636504200,1636518600,11/10/2021
330502,Training Tuesday #44,47,1636504200,1636520340,11/10/2021
331210,Wavedash Weekly 15,24,1636504200,1636520340,11/10/2021
331566,GoDlike 58,17,1636502400,1636522800,11/10/2021
329611,Park Place Punchdown #24,0,1636502400,1636513200,11/10/2021
329685,Popacho Online 80.0,81,1636502400,1636520400,11/10/2021
331364,Ultimate at The Rogue Games 32,23,1636502400,1636523940,11/10/2021
331420,WolfPack Gaming Weekly 11/09/21,26,1636502400,1636516800,11/10/2021
331594,Fight Night 35,24,1636502400,1636516800,11/10/2021
330989,Kara's Trash Tourney #35,69,1636502400,1636523700,11/10/2021
331643,Arena Esports #18,19,1636502400,1636523940,11/10/2021
331666,Tank's Final Smash Weekly,4,1636502400,1636516800,11/10/2021
329868,$800 FIGHTING GAMEWORKS TUESDAYS - November 9th,145,1636502400,1636531140,11/10/2021
330654,SMASHNITE #11,53,1636502400,1636520400,11/10/2021
331207,UTK Esports club weekly 11/9/21,24,1636502400,1636516800,11/10/2021
331379,Black N' Blue Weekly Super Smash Bros. Ultimate Tournament,18,1636502400,1636516800,11/10/2021
331622,Tuesday Night Tornadoes #8,8,1636502400,1636516800,11/10/2021
330201,More Than Friendlies #66,15,1636502400,1636516800,11/10/2021
329860,More Than Friendlies #66,0,1636502400,1636517280,11/10/2021
331106,Rex Baron Boca 60,64,1636501500,1636516800,11/9/2021
330231,Tower's Takeover #16,29,1636500600,1636520340,11/9/2021
329909,Waypoint Warriors 61,16,1636498800,1636513200,11/9/2021
330994,Daytona Laboratories 10,18,1636498800,1636520340,11/9/2021
330019,Ultimate @ Xanadu 430,62,1636498800,1636520340,11/9/2021
330134,"CFG Tuesday Trials 12: Battle Factory 2, Electric Boogaloo",53,1636498800,1636519500,11/9/2021
330168,Earthquake #104 - $100 Prize Pot,51,1636498800,1636523940,11/9/2021
331492,START Brawling 14,15,1636498800,1636515000,11/9/2021
328805,Will-o-Wisp #10,17,1636498800,1636513200,11/9/2021
331376,Save The Vods #16,21,1636498800,1636513200,11/9/2021
330930,Heroes of the Bionis #16,15,1636498800,1636509600,11/9/2021
331387,Basement Brawlers #33,7,1636498800,1636516800,11/9/2021
331564,LH Philly Smash Weekly #17,NA,1636498800,1636506000,11/9/2021
329299,The Bird House 31,13,1636498800,1636509600,11/9/2021
330318,SST@ESA 12: Esports Arena Raleigh,9,1636498800,1636513200,11/9/2021
330081,Kingdom 75,31,1636498800,1636516800,11/9/2021
328909,Codename: Salty Bets Reloaded Season 3 #2,14,1636497000,1636520400,11/9/2021
329935,Game Underground Ultimate Weekly 11/09/21,25,1636495200,1636516800,11/9/2021
331257,Smash Temple | Season 7 Episode 3,21,1636495200,1636530840,11/9/2021
330795,Tuesdays at Kiry's #5,19,1636495200,1636509540,11/9/2021
329947,Meteor Smash #21,15,1636491600,1636516800,11/9/2021
329709,Marae weekly online #11,28,1636486200,1636565400,11/9/2021
331123,Last Player Ultimate - Saison 2021/2022 - Episode 10,30,1636485360,1636502400,11/9/2021
331179,Weekly Stormwin #19 : Rentrée !,31,1636482600,1636497000,11/9/2021
330992,Magna Arena #18,32,1636482600,1636497000,11/9/2021
330034,The Comeback! #10,19,1636482600,1636506000,11/9/2021
331458,Comix Smash 59,16,1636480800,1636498680,11/9/2021
330839,Nexus Fight Club #13,15,1636480800,1636498800,11/9/2021
330744,Good Game Cafe Weekly 09/11/2021,14,1636480800,1636498800,11/9/2021
330844,Melt Bros Ultimate #15 #MBU15,48,1636480800,1636498800,11/9/2021
330564,EGVS Weekly #14,27,1636480800,1636498740,11/9/2021
331193,Cornismash #97 - Ultimate Weekly Lyon,40,1636480800,1636498740,11/9/2021
330456,Wavebounce 15 - Block Man Meta,28,1636480800,1636495200,11/9/2021
331475,Le tournoi de la Bagarre !,9,1636473600,1637523000,11/9/2021
329925,Smash'n'Sip Refill #18,21,1636473600,1636495200,11/9/2021
331468,GC Smash,7,1636466400,1636477200,11/9/2021
331469,realtingo vs vodktruffel,2,1636461300,1636470000,11/9/2021
331640,La Laguna Gaming Point,32,1636459200,1636459500,11/9/2021
329874,Smash Parmesan #67 - Smash Ultimate Weekly presented by 1Life2Play,42,1636455600,1636524000,11/9/2021
330597,The O: Spiral Edition | s1 ep3,36,1636455600,1636520400,11/9/2021
331121,Ramen Bowl #62,30,1636443000,1636506180,11/9/2021
330842,Kargo Season 3 #14,17,1636439400,1636455600,11/9/2021
331432,Surface Cleaners #1,7,1636426800,1637298000,11/9/2021
324149,PTR Games Smash ultimate tournament #1,32,1636426800,1636444560,11/9/2021
328403,Main Event Monday - $150 Pot Bonus,44,1636426800,1636444740,11/9/2021
330066,Battle Brew #7 - $400 POT BONUS,42,1636425000,1636444740,11/9/2021
329708,11th Hour Smash #13,47,1636425000,1636441200,11/9/2021
329839,Monday Night Fights @WW #31,13,1636425000,1636435800,11/9/2021
330803,Smash @ Cinderbloc #1,27,1636423200,1636441200,11/9/2021
330304,Rise of Norcal 52 - Smash Ultimate Weekly,16,1636423200,1636439400,11/9/2021
329843,Movement Smash # 47 @ Movement United,19,1636421400,1636434000,11/9/2021
330910,Dragon Smash #46,3,1636421400,1636432200,11/9/2021
328968,Luna Crusade #1 Wi Fi Monthly ( $60 Prize Pot),12,1636419600,1636444800,11/9/2021
329534,Pilot Program #36,28,1636419600,1636434000,11/9/2021
330782,Chad Tourney #8,20,1636419600,1636442340,11/9/2021
330322,Shtanky Series Smash Ultimate #31,15,1636419600,1636433940,11/9/2021
327395,Localhost STL Presents: 0 Frame Delay #29,18,1636419600,1636434000,11/9/2021
331577,Second South Town Slugfest,6,1636419600,1637481480,11/9/2021
330579,($20 Prize Pool) CUP Online #6 | Season 2,75,1636419540,1636437540,11/9/2021
330679,Tourney of The Online Ages (Qualifier 3),18,1636416000,1636437600,11/9/2021
329608,Fusion OFFLINE #95,61,1636416000,1636432200,11/9/2021
329749,[$100] Taipan Ultimate Singles 31,205,1636416000,1636433940,11/9/2021
330940,KATS 26,32,1636416000,1636434000,11/9/2021
330973,Wright State Raid #11,10,1636416000,1636430400,11/9/2021
331023,Midnight Ride #48,27,1636416000,1636423200,11/9/2021
329397,Vanessa House Brewery Brew Smash Arcadian 1s/2s OKC #20,7,1636416000,1636426800,11/9/2021
331056,Small Town Showdown 2021 Week 23 - Smash Bros.Ult/Melee Tournament,20,1636416000,1636433100,11/9/2021
331228,Battle for the Beehive 16,18,1636416000,1636434000,11/9/2021
329855,Mississauga Smash Series Season 2 Week 13,12,1636414200,1636434000,11/8/2021
330934,Return to Norris #11,18,1636413300,1636426800,11/8/2021
327791,HPT x Scrims 11/8,20,1636412400,1636434000,11/8/2021
330721,Revel and Roll West #22,19,1636412400,1636426800,11/8/2021
330740,Contender HV smash #14,39,1636412400,1636434000,11/8/2021
330921,Elite Smash Series S1 EP3,19,1636412400,1636426800,11/8/2021
331220,Smash at DACC #11,4,1636412400,1636430400,11/8/2021
329495,Bamboo Battles: Smash Ultimate #41,154,1636412400,1636430400,11/8/2021
329769,HoG: Shock 1.6,36,1636412400,1636430400,11/8/2021
329664,Mule Smash Monday 3,11,1636412400,1636481520,11/8/2021
328890,LLG heaven's arena 6,33,1636410600,1636433940,11/8/2021
329700,TAP Smash #19,29,1636408800,1636430400,11/8/2021
331222,Encore 101 - Vol 33,19,1636408800,1636433940,11/8/2021
329453,Phantasm #20,12,1636408800,1636430400,11/8/2021
329849,Ultimate Immortal Fight Night #58,22,1636408800,1636426800,11/8/2021
331164,West Tech Smash 10,18,1636407000,1637017200,11/8/2021
331275,Moonwalk Monday #17,25,1636403520,1636416000,11/8/2021
329984,Leeds Legacy @Pixel #15,23,1636398000,1636412400,11/8/2021
329735,DAT Monday Meltdown 201,46,1636398000,1636412400,11/8/2021
330484,Konquest #2,83,1636396200,1636419600,11/8/2021
326112,Crew Battle por Estados,2,1636394400,1636768800,11/8/2021
329363,RS <U+2765> Feierabend Smash #31 - Ladder,41,1636394400,1636401600,11/8/2021
330215,Monday Mashers #10,17,1636394400,1636408800,11/8/2021
329702,Smash at O'Neill's 125,23,1636394400,1636412400,11/8/2021
328987,Shield Malté #19,24,1636394400,1636412340,11/8/2021
330723,Eldorado Fight Night #6,54,1636394400,1636412400,11/8/2021
329621,EatThis Smash #2,32,1636390800,1636405200,11/8/2021
324635,Back 2 Smashing,3,1636386300,1638289800,11/8/2021
321469,GEEKDOM 2021 - Super Smash Bros Ultimate,92,1636372800,1636743600,11/8/2021
328978,WINNER! -EPI2 Last chance Qualifier-,45,1636369200,1636378200,11/8/2021
329577,Enigma #28: Can't Emulate This,22,1636365600,1636383600,11/8/2021
331043,The Condiment Cupboard #7,5,1636360200,1636374600,11/8/2021
330787,Pixel Smash 99,49,1636358400,1636374600,11/8/2021
318128,HyperX Esports Arena - 2021 Weekly LAN Tournaments #44,52,1636358400,1636963140,11/8/2021
331093,Olympus Cards and Comics Weekly #20,27,1636352400,1636772400,11/8/2021
329864,Meta Arena SSBU local Tournament!,13,1636337700,1636351200,11/8/2021
330289,Nanaimo Smash Weekly #6,22,1636336800,1636522200,11/8/2021
327691,Cosmic Kingdom #1,22,1636335900,1636346700,11/8/2021
328101,LFG Smash Ultimate 11/7/21,15,1636333200,1636347600,11/8/2021
330651,Callback Weekly - S5E8,44,1636333200,1636347600,11/8/2021
329509,Tap Jump #7,20,1636333200,1636347600,11/8/2021
330024,The Smash Dungeon #56,15,1636333200,1636351860,11/8/2021
330760,Smash Station #215,33,1636333200,1636347600,11/8/2021
330172,Smash The Galaxy# 42,22,1636333200,1636351200,11/8/2021
331012,Super Smash Thursdays: Esports Arena Fort Worth #13,5,1636331400,1636336800,11/8/2021
327663,The WRLD #41,22,1636329600,1636347000,11/8/2021
330887,"Rock Chalk Jab Lock 86: I'm sorry, but I'm lazy",35,1636329600,1636347600,11/8/2021
330963,Smash @ Naz 28,9,1636329600,1636340400,11/8/2021
329106,Smash Your Ink 2,12,1636329600,1636347060,11/8/2021
330956,Tourney of the Online Ages (Season 4) #3,7,1636329600,1636351200,11/8/2021
330829,Old Smash Road #38,32,1636329600,1636351140,11/8/2021
329459,Ferris State Bulldog Weekly #40,12,1636329600,1636344000,11/8/2021
330789,StarStorm Sundays #9,14,1636327800,1636354800,11/7/2021
330831,GPG interno,12,1636326060,1636363140,11/7/2021
329833,Monarch Mixup #2 Feat Nasb,7,1636326000,1636345800,11/7/2021
329737,Stateline Smash Sundays #25,18,1636326000,1636338600,11/7/2021
327280,NeverBored Online Smash #6,98,1636326000,1636340400,11/7/2021
329032,Tri-City Tumble 3,63,1636326000,1636351200,11/7/2021
329174,VSB - Smash Sunday #8,22,1636326000,1636347600,11/7/2021
330122,Smashalla! - November 7th,8,1636326000,1636338600,11/7/2021
330444,"Chuck's Playground #65, Season 6 Ends",39,1636326000,1636346100,11/7/2021
330563,Def's Dojo Weekly #31,14,1636326000,1636344000,11/7/2021
330315,Smash Durango Weekly#9,20,1636324200,1636347600,11/7/2021
329835,Bell City Smash - Sus Brackets,9,1636323300,1636336800,11/7/2021
328084,SELA Showdown #9,42,1636322400,1636340400,11/7/2021
329150,Heart of Smash #68,26,1636322400,1636344000,11/7/2021
330701,Comet Clash S7 #8,49,1636322400,1636347600,11/7/2021
330988,Empty Pockets 5,19,1636322400,1636344000,11/7/2021
323623,Lightly Salted Series #3,14,1636322400,1636340400,11/7/2021
327357,Tournament of Legends,5,1636322400,1636354800,11/7/2021
330356,Smash It Up,23,1636322400,1636358340,11/7/2021
330472,OtshiBox 17,22,1636320600,1636520100,11/7/2021
330742,Quackin Bastion #15,25,1636320600,1636347300,11/7/2021
329714,Cherry's: Spitzer 013,12,1636320600,1636338600,11/7/2021
330961,Sunday Smash Ultimate,3,1636318800,1636326000,11/7/2021
330521,ESA ATL Sunday Smash Singles [16],31,1636318800,1636336800,11/7/2021
328383,Saluki Smash Sunday #1 (11/07),9,1636318800,1636335000,11/7/2021
325713,Monterey County Battle League - Misinputs #47,17,1636318800,1636336800,11/7/2021
330877,BDC Revival 50 (Season 5) [$10-20 prize pool],40,1636318800,1636333200,11/7/2021
329319,SundAON #4,0,1636318800,1636347540,11/7/2021
330037,Bastion Smash #5,9,1636318800,1636329600,11/7/2021
330634,Ring Of Chaos Weeklies #34,35,1636318800,1636336800,11/7/2021
330884,SMASHIN DREAMS,12,1636318800,1636333200,11/7/2021
329281,Smash Online Arena 6,20,1636318800,1636344000,11/7/2021
330683,Timeout #27 - Fall 2021,13,1636318800,1636340400,11/7/2021
330824,Smash at LSU: 6,20,1636318800,1636344000,11/7/2021
327579,Training Grounds #5 - OFFLINE,25,1636318800,1636347600,11/7/2021
330442,The Ladder Tourney - 16,31,1636317000,1636345800,11/7/2021
330643,AV Fight Night #18 @Transplants Brewing Company,14,1636315200,1636335000,11/7/2021
330908,Cincinnati ESA Smash Tournament 11/7/2021,3,1636315200,1636318800,11/7/2021
329865,Hip Hop Fight Nights - 11.07.21,31,1636315200,1636353000,11/7/2021
329096,We Tech Those #7,14,1636315200,1636358340,11/7/2021
329514,Run That Fade #16,27,1636315200,1636357800,11/7/2021
328999,BrookLAN Brawls #13: Chilly Mountain x BrookLAN,74,1636315200,1636336800,11/7/2021
327040,Super Smash Tournament at The Esports Cave Cedar Park Sunday 11/07,14,1636315200,1636329600,11/7/2021
326274,Teasports 9,49,1636315200,1636340400,11/7/2021
329987,UCSB: Smash @ BAM Cards #8,6,1636315200,1636329600,11/7/2021
329015,The Sour Spot #4,18,1636315200,1636342500,11/7/2021
329513,Tabletop Smash #8,29,1636315200,1636358400,11/7/2021
329478,Triton Smash Sundays #79,128,1636315200,1636358340,11/7/2021
320815,Double Improper Popoff Arena: Popoff the Top,94,1636315200,1636347600,11/7/2021
329405,Smash @ UVa F21 #4,15,1636313400,1636333200,11/7/2021
330240,SD Sunday #24,39,1636313400,1636329600,11/7/2021
330927,PMA Smash,32,1636311840,1636351140,11/7/2021
329583,Take the Crown #7,13,1636311600,1636326000,11/7/2021
325725,VRtual Fight Night #29,20,1636311600,1636340400,11/7/2021
329699,RVA Smash #8,34,1636311600,1636329600,11/7/2021
330477,Esport Arena Miami 14,17,1636311600,1636340400,11/7/2021
330481,Items Tournament lol,9,1636311600,1636347600,11/7/2021
329844,Smack Down Detroit #17,23,1636311600,1636326000,11/7/2021
329430,Zodiac Dynasty #11,30,1636311600,1636329660,11/7/2021
327652,APPROACH AND ATTACK #4 - The door to darkness | by UwU,17,1636309800,1636340400,11/7/2021
329224,Mersey Mayhem 7,21,1636309800,1636324200,11/7/2021
320286,Gridlock Arcadian $370 in Pot Bonuses!,95,1636309800,1636338600,11/7/2021
329236,Overtime #14 - Ultimate Singles & Nick Singles,14,1636308000,1636329600,11/7/2021
330145,Just Playing the Game X,21,1636308000,1636333200,11/7/2021
330352,AeRo's SSBU Tournament #68,72,1636308000,1636326000,11/7/2021
327701,Nitrous Oxide #10,21,1636308000,1636344000,11/7/2021
329138,Smash House - Season 1: Week 6,9,1636308000,1636347540,11/7/2021
325754,Gigantes do Offline,20,1636308000,1636329600,11/7/2021
328983,Uptime Smash Ultimate Weekly 11/7/21,16,1636308000,1636329600,11/7/2021
330833,Placid Lakes #17,7,1636308000,1636347540,11/7/2021
318141,Parallax Smashdown #1,53,1636308000,1636340400,11/7/2021
330126,TORNEO TLW INTERNO SEMANAL #9,4,1636308000,1636324200,11/7/2021
329633,Maple Lane Smash #18,35,1636308000,1636326000,11/7/2021
329432,Ram Jam 1,25,1636304400,1636329600,11/7/2021
330365,Tulip Tussle #54,6,1636304400,1636322400,11/7/2021
329057,Recharged #74,13,1636304400,1636326000,11/7/2021
325239,Tuscaloosa Tussle #3,62,1636304400,1636336800,11/7/2021
329681,Name Pending 5.0: UGA Smash Ultimate,33,1636304400,1636329600,11/7/2021
324606,RIBIS 2021 # 5,33,1636304400,1636340400,11/7/2021
327877,Salty Sunday 11.7.21,41,1636304400,1636326000,11/7/2021
330093,Sunday Smash Sesh #22,14,1636304400,1636318800,11/7/2021
330459,WMB #16,5,1636304400,1636311600,11/7/2021
330525,Smash Knights Fall 2021 #8,54,1636304400,1636340400,11/7/2021
328041,Smash @ Scott's #3,27,1636302600,1636317000,11/7/2021
331035,<U+8C01><U+8FD8><U+8BA4><U+771F><U+676F> - Week 5,32,1636300800,1636905600,11/7/2021
327317,Med City Smash Ultimate #72,14,1636300800,1636329600,11/7/2021
330861,JRWI Redemption,178,1636297200,1636336800,11/7/2021
327349,Concordia Smash Collegiate Invitational,21,1636297200,1636326000,11/7/2021
330176,L'Embarca'D-Air : Semaine 44,5,1636297200,1636318800,11/7/2021
326419,Le tournoi de la Bagarre !,6,1636294620,1636309020,11/7/2021
330419,Gimmick#35,19,1636293600,1636308000,11/7/2021
328077,That's It#16,38,1636293600,1636308000,11/7/2021
329673,Final Fury # 5,66,1636293600,1636315200,11/7/2021
320748,IFG - SSBU Vol. 1,49,1636293600,1636333200,11/7/2021
329698,Breakout #13,11,1636293600,1636311600,11/7/2021
329958,Big Fish Weekly 11,22,1636293600,1636315200,11/7/2021
330288,Lab #121,25,1636293600,1636311600,11/7/2021
330652,Deutsches WiFi Weekly #133,25,1636293600,1636304400,11/7/2021
325986,MONKEY SUPREMACY #1,40,1636290000,1636322400,11/7/2021
330003,Session SE #88,42,1636290000,1636308000,11/7/2021
327837,Extra Life Contest : Super Smash Bros Ultimate #04,42,1636290000,1636311600,11/7/2021
328165,Salty Arena Bi-Weekly S4 #8,48,1636290000,1636311600,11/7/2021
325386,Smash'N'Reset #2,13,1636290000,1636311600,11/7/2021
329561,Halmstad Heavys #55,8,1636290000,1636308000,11/7/2021
330250,SALT Weekly #69 - Saison 6,21,1636290000,1636304400,11/7/2021
321916,Limoges - Newjabes - Art and Fire - Novembre 2021,30,1636288200,1636315200,11/7/2021
328108,Trinquez Buvez Smashez 2,32,1636286400,1636308000,11/7/2021
323483,Remus Paye Sa Tartibaf' #1 (Brut Butcher),57,1636279200,1636304400,11/7/2021
328422,Elemental Summit: Whispy Winds #2,26,1636272000,1636308000,11/7/2021
323316,Ultima Stock,32,1636272000,1636313400,11/7/2021
311541,THE HEXAGON #1,35,1636272000,1636311600,11/7/2021
327906,LEZ'GO! #2 - MTP Esport × Smash à Lez,47,1636272000,1636318800,11/7/2021
329878,SSB304: Open the Floodgates,30,1636269300,1636286400,11/7/2021
330166,<U+5468><U+8D5B> Weekly05 - <U+767B><U+5CF0> | <U+7B2C><U+4E09><U+8D5B><U+5B63> Season3,9,1636263060,1636281000,11/7/2021
328309,Halloween Gaming Show SSBU,3,1636261200,1636318800,11/7/2021
321880,Fen's Monthly Tournament (October),33,1636257600,1636273800,11/7/2021
329867,Smashhai-special tournament for newbees #12,8,1636254000,1636286400,11/7/2021
329537,Torneo Interno DxD #5,10,1636254000,1636261140,11/7/2021
328277,Sky's The Nimitz - Back on the Air!,25,1636250400,1636272000,11/7/2021
322262,Grace and Glory #4,14,1636250400,1636264800,11/7/2021
329146,100$ pot Bonus Uptown Smash #5,27,1636250400,1636264800,11/7/2021
326962,<U+897F><U+6B66><U+6483> #9,192,1636246800,1636297140,11/7/2021
330371,Test Your Metal 14,53,1636246800,1636268400,11/7/2021
330624,Saturn Saturday's #5,31,1636246800,1636264800,11/7/2021
329585,Moody Mafia x 98 Entertainment: Smash Night,0,1636243200,1636257540,11/7/2021
330055,Super Smash Odyssey 55,32,1636243200,1636261140,11/7/2021
330092,24th WEEKLY LUCARIO THROWDOWN,15,1636243200,1636257540,11/7/2021
329834,Space 2 Smash Returns! #20,14,1636243200,1636336560,11/7/2021
329077,UDLR Smash Tourney 03,14,1636243200,1636268340,11/7/2021
329832,Hero's Revival #8,27,1636243200,1636261200,11/7/2021
330698,[$20?] Battle To The Conclusion Deluxe X,31,1636243200,1636257300,11/7/2021
329394,Star Tourney 20,17,1636242300,1636264800,11/6/2021
330451,WarpZone Weekly 11/6/21,10,1636241400,1636254000,11/6/2021
329289,Friendly WiFi,12,1636241400,1636308000,11/6/2021
330645,Cherri #7,49,1636241400,1636257600,11/6/2021
330059,Caching In 11/06,37,1636240800,1636264440,11/6/2021
329474,"Wonderwing - Sanjo Smash Ultimate S2 ""4""",24,1636240560,1636255800,11/6/2021
310556,Trials of Smash S6 T8,27,1636239600,1636257600,11/6/2021
325686,Reign of Terror,5,1636239600,1636257600,11/6/2021
327520,NTC Esports Charity Stream Smash Tournament,15,1636239600,1636254000,11/6/2021
328374,The Smash Hut 6,2,1636239600,1636254000,11/6/2021
330515,Runback #44 - FGC Weekly presented by 1Life2Play & MonsterEnergy,4,1636239600,1636264800,11/6/2021
330725,University of Scranton Extra Life Tournament 2021,8,1636239600,1636257600,11/6/2021
330473,Grizzly Gambit 2,17,1636239600,1636257600,11/6/2021
327483,Ledge Hang 11,18,1636239600,1636253940,11/6/2021
329324,Knock Out FGC Roundup #3,70,1636239600,1636254000,11/6/2021
328772,Super Swash Bros #20,1,1636238700,1636249500,11/6/2021
329426,L'Event Smash 9,22,1636237800,1636256700,11/6/2021
329510,ShonenBox Finals,16,1636237800,1636351080,11/6/2021
325930,We Eat 8 Pudding,19,1636237800,1636253100,11/6/2021
329853,($20) The WIfi Series #33 (Start of Season 4),87,1636237800,1636255800,11/6/2021
330745,J&D20s Saturday Night Showdown #3,10,1636236900,1636246800,11/6/2021
330558,ZAMSIRE WEEKLY 20,15,1636236000,1636335000,11/6/2021
329618,GG IZI Weekly #2,8,1636236000,1636252200,11/6/2021
323178,Fusion Online 5,57,1636236000,1636264800,11/6/2021
329358,[30$] Versus #2 - Smash Tower x Riptide Esports Event [30$ PRIZE POOL],79,1636236000,1636257540,11/6/2021
329687,Berkeley Biweekly Battles: Great Plateau #9,32,1636236000,1636257600,11/6/2021
330332,Wellington Ranbats 7/11/2021,43,1636236000,1636261200,11/6/2021
329341,"Los Finos #3.- Torneo de Smash Bros Ultimate en Querétaro, México.",8,1636236000,1636264740,11/6/2021
327208,NeverBored Local Smash #6 The Fall,5,1636236000,1636250400,11/6/2021
330363,Smash @ Saglac Weekly #9,12,1636236000,1636250400,11/6/2021
324619,Conans Ultimate National Tourney,58,1636236000,1636264800,11/6/2021
330029,Smash @ Windu's #52,13,1636236000,1636246800,11/6/2021
329736,Dragon Nest 1,25,1636235160,1636250400,11/6/2021
329761,Smash Saturday 11,1,1636234200,1636268400,11/6/2021
329235,TCP Monthly #28 (November 2021),4,1636234200,1636250400,11/6/2021
328996,Florida Tech Internal 8,9,1636234200,1636248600,11/6/2021
330414,Xalapa Smash Offline 06/11/21,20,1636234200,1636264740,11/6/2021
318677,Abierto OnLag Premium #5 LCQ Tam Invitational,98,1636233300,1636339500,11/6/2021
329906,CWRU Smash Weekly 11/6/21 TLM MELEE EDITION,34,1636232400,1636250400,11/6/2021
323062,Faydez 2 Black #8,24,1636232400,1636261200,11/6/2021
328793,Chronicles of Olympus VII,25,1636232400,1636254000,11/6/2021
329265,Nerd Gear Smash Saturdays 11-6,0,1636232400,1636254000,11/6/2021
330670,Bearkat Rumble 12,0,1636232400,1636250400,11/6/2021
330022,BOWU x SSBE #48,7,1636232400,1636261560,11/6/2021
329342,Sinistar Saga #14,21,1636232400,1636268340,11/6/2021
324424,OxySmash Monthly Tournament #2,23,1636232400,1636246800,11/6/2021
330739,DFC: ONSET,10,1636231800,1636333800,11/6/2021
327088,DORIYAH,12,1636228800,1636243200,11/6/2021
328675,The Pixel Cup #5,9,1636228800,1636243200,11/6/2021
328902,Sync up Saturdays #31,20,1636228800,1636243200,11/6/2021
329362,Guilty Crown Series #1,0,1636228800,1636333200,11/6/2021
328485,Extra Life Calgary: Smash Bros Showdown,19,1636228800,1636246800,11/6/2021
321018,Zen Family Dental Smash Ultimate Tournament,14,1636228800,1636243200,11/6/2021
330273,Super Smash Boro 26,14,1636228800,1636245000,11/6/2021
324317,Kudai No Matsuri - Super Smash Bros. Ultimate,24,1636228800,1636246800,11/6/2021
329961,Short-HOP Saturdays #14 @ BHOP,8,1636228800,1636257600,11/6/2021
330544,Blue Smash #41,8,1636227000,1636239540,11/6/2021
330719,UMEC #18,12,1636227000,1636243200,11/6/2021
329628,(30 € de CP) Super Fight #39,27,1636227000,1636249560,11/6/2021
328654,Upside Nocturna 3,4,1636226100,1636264800,11/6/2021
325863,Holiday Havoc (Pocatello Pugilists November 2021),20,1636225200,1636257600,11/6/2021
326313,Plaza Friki Los Mochis PR #2,64,1636225200,1636257600,11/6/2021
330264,Mashito League #19,8,1636225200,1636251240,11/6/2021
326095,International Games Week Kick-off Brawl,18,1636225200,1636234200,11/6/2021
329550,SUMASHU (06/11/21),17,1636225200,1636243200,11/6/2021
318171,FITM 27: Halloween Monthly!,26,1636225200,1636257540,11/6/2021
330148,Focus Tourney Series #5,58,1636225200,1636266600,11/6/2021
325990,Tryhard Arena,25,1636225200,1636250400,11/6/2021
326545,"North Louisiana Arcadian #2 (NORTH LOUISIANA ONLY, $150 POT BONUS)",26,1636225200,1636250400,11/6/2021
330138,Smash Lo-Fi Cafe 12,14,1636225200,1636257540,11/6/2021
330349,Calculated mashing returns pt 2,20,1636225200,1636272000,11/6/2021
327050,SmashDEN November 2021,14,1636225200,1636246800,11/6/2021
326190,UMD November 2021 Monthly,18,1636225200,1636243200,11/6/2021
